time,car_road_id,car_speed,car_dist,drone_road_id,drone_speed,drone_target_speed,drone_dist,distance
5.511282682418823,1,0.0,1.0,1,0.09941786527633667,15.0,0.4151818867534815
5.612137794494629,1,0.0,1.0,1,0.42392128705978394,15.0,0.31626177763561625
5.712975740432739,1,0.0,1.0,1,0.42392128705978394,15.0,0.31626177763561625
5.813760995864868,1,0.0,1.0,1,0.6194487810134888,15.0,0.21062336737477444
5.9145097732543945,1,0.0,1.0,1,0.6194487810134888,15.0,0.21062336737477444
6.015410900115967,1,0.0,1.0,1,0.6194487810134888,15.0,0.21062336737477444
6.116125822067261,1,0.0,1.0,1,0.6970912218093872,15.0,0.09989839977094495
6.216832399368286,1,0.0,1.0,1,0.6970912218093872,15.0,0.09989839977094495
6.3174967765808105,1,0.0,1.0,1,0.6004572510719299,15.0,0.12719457865799336
6.418222904205322,1,0.0,1.0,1,0.6004572510719299,15.0,0.12719457865799336
6.518981695175171,1,0.0,1.0,1,0.6004572510719299,15.0,0.12719457865799336
6.619976997375488,1,0.0,1.0,1,0.5161280632019043,15.0,0.24224592155789815
6.720824956893921,1,0.0,1.0,1,0.5161280632019043,15.0,0.24224592155789815
6.8215155601501465,1,0.0,1.0,1,0.5133526921272278,15.0,0.348796587647358
6.922428369522095,1,0.0,1.0,1,0.5133526921272278,15.0,0.348796587647358
7.02337384223938,1,0.0,1.0,1,0.5133526921272278,15.0,0.348796587647358
7.124399185180664,1,0.0,1.0,1,0.5955507159233093,15.0,0.4505422180553526
7.2253923416137695,1,0.0,1.0,1,0.5955507159233093,15.0,0.4505422180553526
7.326156854629517,1,0.0,1.0,1,0.7456526160240173,15.0,0.555160170662262
7.427018880844116,1,0.0,1.0,1,0.7456526160240173,15.0,0.555160170662262
7.52794623374939,1,0.0,1.0,1,0.7456526160240173,15.0,0.555160170662262
7.628602743148804,1,0.0,1.0,1,0.9367265701293945,15.0,0.7019857879887659
7.729236602783203,1,0.0,1.0,1,0.9367265701293945,15.0,0.7019857879887659
7.829807996749878,1,0.0,1.0,1,1.118813157081604,15.0,0.8926025987403667
7.930566787719727,1,0.0,1.0,1,1.118813157081604,15.0,0.8926025987403667
8.03180193901062,1,0.0,1.0,1,1.3038368225097656,15.0,1.1278645841748876
8.132791519165039,1,0.0,1.0,1,1.3038368225097656,15.0,1.1278645841748876
8.23365068435669,1,0.0,1.0,1,1.3038368225097656,15.0,1.1278645841748876
8.334241390228271,1,0.0,1.0,1,1.5037144422531128,15.0,1.4298130720207465
8.43500542640686,1,0.0,1.0,1,1.5037144422531128,15.0,1.4298130720207465
8.535886526107788,1,0.0,1.0,1,1.7014784812927246,15.0,1.77914213102873
8.636809349060059,1,0.0,1.0,1,1.7014784812927246,15.0,1.77914213102873
8.737514019012451,1,0.0,1.0,1,1.7014784812927246,15.0,1.77914213102873
8.838006734848022,1,0.0,1.0,1,1.891898512840271,15.0,2.1775060026424757
8.93866491317749,1,0.0,1.0,1,1.891898512840271,15.0,2.1775060026424757
9.039433240890503,1,0.0,1.0,1,2.136361598968506,15.0,2.6368119281206357
9.140141487121582,1,0.0,1.0,1,2.136361598968506,15.0,2.6368119281206357
9.240868091583252,1,0.0,1.0,1,2.136361598968506,15.0,2.6368119281206357
9.341651678085327,1,0.0,1.0,1,2.380422830581665,15.0,3.176383468495007
9.442329406738281,1,0.0,1.0,1,2.380422830581665,15.0,3.176383468495007
9.54310655593872,1,1.4,2.4,1,2.6226449012756348,15.0,3.7808034236690773
9.643978357315063,1,1.4,3.8,1,2.6226449012756348,15.0,3.7808034236690773
9.7448091506958,1,1.4,5.2,1,2.6226449012756348,15.0,3.7808034236690773
9.845664978027344,1,1.4,6.6,1,2.8706772327423096,15.0,4.450962848665764
9.946439504623413,1,1.4,8.0,1,2.8706772327423096,15.0,4.450962848665764
10.047039270401001,1,1.4,9.4,1,3.1149990558624268,15.0,5.184021871960947
10.1477370262146,1,1.4,10.8,1,3.1149990558624268,15.0,5.184021871960947
10.248587608337402,1,1.4,12.2,1,3.1149990558624268,15.0,5.184021871960947
10.349329471588135,1,1.4,13.6,1,3.3785459995269775,15.0,5.986811751906417
10.449962615966797,1,1.4,15.0,1,3.3785459995269775,15.0,5.986811751906417
10.550626754760742,1,1.4,16.4,1,3.606029748916626,15.0,6.8509820163253465
10.651412963867188,1,1.4,17.8,1,3.606029748916626,15.0,6.8509820163253465
10.751990795135498,1,1.4,19.2,1,3.606029748916626,15.0,6.8509820163253465
10.852763652801514,1,1.4,20.6,1,3.8303415775299072,15.0,7.77622113696058
10.953532934188843,1,1.4,22.0,1,3.8303415775299072,15.0,7.77622113696058
11.054184913635254,1,1.4,23.4,1,4.074272632598877,15.0,8.754399793952883
11.154825448989868,1,1.4,24.8,1,4.074272632598877,15.0,8.754399793952883
11.255525350570679,1,1.4,26.2,1,4.074272632598877,15.0,8.754399793952883
11.356483936309814,1,1.4,27.6,1,4.314815998077393,15.0,9.804129747077669
11.457372665405273,1,1.4,29.0,1,4.314815998077393,15.0,9.804129747077669
11.558082342147827,1,1.4,30.4,1,4.56061315536499,15.0,10.902153326847323
11.658837795257568,1,2.5,32.9,1,4.56061315536499,15.0,10.902153326847323
11.759670734405518,1,2.5,35.4,1,4.56061315536499,15.0,10.902153326847323
11.860390901565552,1,2.5,37.9,1,4.819794654846191,15.0,12.064906459977149
11.961194038391113,1,2.5,40.4,1,4.819794654846191,15.0,12.064906459977149
12.061841487884521,1,2.5,42.9,1,5.075688362121582,15.0,13.300301653237419
12.162459373474121,1,2.5,45.4,1,5.075688362121582,15.0,13.300301653237419
12.263123989105225,1,2.5,47.9,1,5.075688362121582,15.0,13.300301653237419
12.363923072814941,1,2.5,50.4,1,5.3419413566589355,15.0,13.300301653237419
12.464749813079834,1,2.5,52.9,1,5.3419413566589355,15.0,13.300301653237419
12.56552505493164,1,2.5,55.4,1,5.601115703582764,15.0,13.300301653237419
12.6662917137146,1,2.5,57.9,1,5.601115703582764,15.0,13.300301653237419
12.766879320144653,1,2.5,60.4,1,5.601115703582764,15.0,13.300301653237419
12.867607116699219,1,2.5,62.9,1,5.852945804595947,15.0,17.284287406589034
12.968414545059204,1,2.5,65.4,1,5.852945804595947,15.0,17.284287406589034
13.069262981414795,1,2.5,67.9,1,6.092050552368164,15.0,17.284287406589034
13.170090198516846,1,2.5,70.4,1,6.092050552368164,15.0,17.284287406589034
13.271027326583862,1,2.5,72.9,1,6.092050552368164,15.0,17.284287406589034
13.372041702270508,1,2.5,75.4,1,6.337714672088623,15.0,20.421167191069593
13.473024368286133,1,2.5,77.9,1,6.337714672088623,15.0,20.421167191069593
13.573859930038452,1,2.5,80.4,1,6.573160648345947,15.0,22.030249550354075
13.674893856048584,1,2.5,82.9,1,6.573160648345947,15.0,22.030249550354075
13.776457786560059,1,2.5,85.4,1,6.573160648345947,15.0,23.700963591974226
13.880598068237305,1,2.5,87.9,1,6.818145275115967,15.0,23.700963591974226
13.981561422348022,1,2.5,90.4,1,6.818145275115967,15.0,23.700963591974226
14.082170963287354,1,2.5,92.9,1,7.065791130065918,15.0,25.436391615241124
14.18285870552063,1,2.5,95.4,1,7.065791130065918,15.0,25.436391615241124
14.28347134590149,1,2.5,97.9,1,7.3207011222839355,15.0,27.227376302547928
14.384031057357788,1,2.5,100.4,1,7.3207011222839355,15.0,27.227376302547928
14.484774351119995,1,2.5,102.9,1,7.3207011222839355,15.0,27.227376302547928
14.585434198379517,1,2.5,105.4,1,7.57373571395874,15.0,29.090473978441022
14.686135530471802,1,2.5,107.9,1,7.57373571395874,15.0,29.090473978441022
14.786771297454834,1,2.5,110.4,1,7.817982196807861,15.0,30.998567529700345
14.887327194213867,1,2.5,112.9,1,7.817982196807861,15.0,30.998567529700345
14.988152265548706,1,2.5,115.4,1,7.817982196807861,15.0,30.998567529700345
15.089024066925049,1,2.5,117.9,1,8.050273895263672,15.0,32.9787410337202
15.189927101135254,1,2.5,120.4,1,8.050273895263672,15.0,32.9787410337202
15.290627717971802,1,2.5,122.9,1,8.266560554504395,15.0,35.01430014323952
15.391357183456421,1,2.5,125.4,1,8.266560554504395,15.0,35.01430014323952
15.49223256111145,1,2.5,127.9,1,8.266560554504395,15.0,35.01430014323952
15.593154668807983,1,2.5,130.4,1,8.459885597229004,15.0,37.11147452919123
15.894983768463135,4,2.5,2.5,1,8.459885597229004,15.0,37.11147452919123
15.995848655700684,4,2.5,5.0,1,8.66254997253418,15.0,39.565696614203524
16.09673547744751,4,2.5,7.5,1,8.796696662902832,15.0,41.41553606110465
16.197440147399902,4,2.5,10.0,1,8.796696662902832,15.0,41.41553606110465
16.298287391662598,4,2.5,12.5,1,8.945898056030273,15.0,43.636011712296494
16.39894700050354,4,2.5,15.0,1,8.945898056030273,15.0,43.636011712296494
16.499600410461426,4,2.5,17.5,1,8.945898056030273,15.0,43.636011712296494
16.600247144699097,4,2.5,20.0,1,9.070874214172363,15.0,45.890961831814
16.70083785057068,4,2.5,22.5,1,9.070874214172363,15.0,45.890961831814
16.801568746566772,4,2.5,25.0,1,9.185132026672363,15.0,48.16995294272562
16.902377128601074,4,2.5,27.5,1,9.185132026672363,15.0,48.16995294272562
17.003185033798218,4,2.5,30.0,1,9.185132026672363,15.0,48.16995294272562
17.10394597053528,4,2.5,32.5,1,9.2741060256958,15.0,50.469806820638624
17.2048077583313,4,2.5,35.0,1,9.2741060256958,15.0,50.469806820638624
17.30580234527588,4,2.5,37.5,1,9.346609115600586,15.0,52.807284978836144
17.406625032424927,4,2.5,40.0,1,9.346609115600586,15.0,52.807284978836144
