time,car_road_id,car_speed,car_dist,drone_road_id,drone_speed,drone_target_speed,drone_dist,distance
11.81929874420166,1,0.0,1.0,0,0,0,0,0
12.820586442947388,1,0.0,1.0,0,0,0,0,0
13.82194972038269,1,0.0,1.0,0,0,0,0,0
14.82261347770691,1,0.0,1.0,0,0,0,0,0
15.824062824249268,1,0.0,1.0,0,0,0,0,0
16.825424671173096,1,0.0,1.0,0,0,0,0,0
17.82661771774292,1,0.0,1.0,0,0,0,0,0
18.827983379364014,1,0.0,1.0,0,0,0,0,0
19.82938313484192,1,0.0,1.0,0,0,0,0,0
20.830652475357056,1,0.0,1.0,0,0,0,0,0
21.83105778694153,1,0.0,1.0,0,0,0,0,0
22.832359552383423,1,0.0,1.0,0,0,0,0,0
23.83370327949524,1,0.0,1.0,0,0,0,0,0
24.8346209526062,1,0.0,1.0,0,0,0,0,0
25.83598041534424,1,0.0,1.0,0,0,0,0,0
26.836261749267578,1,0.0,1.0,0,0,0,0,0
27.83746314048767,1,0.0,1.0,0,0,0,0,0
28.83852458000183,1,0.0,1.0,0,0,0,0,0
29.83979082107544,1,0.0,1.0,0,0,0,0,0
30.841119289398193,1,0.0,1.0,0,0,0,0,0
31.84234642982483,1,0.0,1.0,0,0,0,0,0
32.84379315376282,1,0.0,1.0,0,0,0,0,0
33.84416460990906,1,0.0,1.0,0,0,0,0,0
34.844932079315186,1,0.0,1.0,0,0,0,0,0
35.84525442123413,1,0.0,1.0,0,0,0,0,0
36.8465051651001,1,0.0,1.0,0,0,0,0,0
37.84693431854248,1,0.0,1.0,0,0,0,0,0
38.8482666015625,1,0.0,1.0,0,0,0,0,0
39.84947943687439,1,0.0,1.0,0,0,0,0,0
40.850614070892334,1,0.0,1.0,0,0,0,0,0
41.85098743438721,1,0.0,1.0,0,0,0,0,0
42.851349115371704,1,0.0,1.0,0,0,0,0,0
43.85175681114197,1,0.0,1.0,0,0,0,0,0
44.853076457977295,1,0.0,1.0,0,0,0,0,0
45.85440731048584,1,0.0,1.0,0,0,0,0,0
46.85587024688721,1,0.0,1.0,0,0,0,0,0
47.85719132423401,1,0.0,1.0,0,0,0,0,0
48.85756778717041,1,0.0,1.0,0,0,0,0,0
49.858551025390625,1,0.0,1.0,0,0,0,0,0
50.85997724533081,1,0.0,1.0,0,0,0,0,0
51.861361026763916,1,1.4,2.4,0,0,0,0,0
52.86256718635559,1,1.4,3.8,0,0,0,0,0
53.8638813495636,1,1.4,5.2,0,0,0,0,0
54.86521911621094,1,1.4,6.6,0,0,0,0,0
55.866596698760986,1,1.4,8.0,0,0,0,0,0
56.86798143386841,1,1.4,9.4,0,0,0,0,0
57.86931252479553,1,1.4,10.8,0,0,0,0,0
58.870612144470215,1,1.4,12.2,0,0,0,0,0
59.87200903892517,1,1.4,13.6,0,0,0,0,0
60.87336754798889,1,1.4,15.0,0,0,0,0,0
61.87461805343628,1,1.4,16.4,0,0,0,0,0
62.87510895729065,1,1.4,17.8,0,0,0,0,0
63.87645721435547,1,1.4,19.2,0,0,0,0,0
64.87780737876892,1,1.4,20.6,0,0,0,0,0
65.87861347198486,1,1.4,22.0,0,0,0,0,0
66.87994766235352,1,1.4,23.4,0,0,0,0,0
67.88139486312866,1,1.4,24.8,0,0,0,0,0
68.8826093673706,1,1.4,26.2,0,0,0,0,0
69.88392114639282,1,1.4,27.6,0,0,0,0,0
70.88658857345581,1,1.4,29.0,0,0,0,0,0
71.88794565200806,1,1.4,30.4,0,0,0,0,0
72.88923048973083,1,2.5,32.9,0,0,0,0,0
73.89045667648315,1,2.5,35.4,0,0,0,0,0
74.8918685913086,1,2.5,37.9,0,0,0,0,0
75.89323568344116,1,2.5,40.4,0,0,0,0,0
76.89459919929504,1,2.5,42.9,0,0,0,0,0
77.89540314674377,1,2.5,45.4,0,0,0,0,0
78.8967866897583,1,2.5,47.9,0,0,0,0,0
79.89811968803406,1,2.5,50.4,0,0,0,0,0
80.89858818054199,1,2.5,52.9,0,0,0,0,0
81.89991617202759,1,2.5,55.4,0,0,0,0,0
82.9012770652771,1,2.5,57.9,0,0,0,0,0
83.90208411216736,1,2.5,60.4,0,0,0,0,0
84.90305209159851,1,2.5,62.9,0,0,0,0,0
85.90445232391357,1,2.5,65.4,0,0,0,0,0
86.90482521057129,1,2.5,67.9,0,0,0,0,0
87.90614771842957,1,2.5,70.4,0,0,0,0,0
88.90758323669434,1,2.5,72.9,0,0,0,0,0
89.90889573097229,1,2.5,75.4,0,0,0,0,0
90.91015243530273,1,2.5,77.9,0,0,0,0,0
91.91057538986206,1,2.5,80.4,0,0,0,0,0
92.91203117370605,1,2.5,82.9,0,0,0,0,0
93.91336822509766,1,2.5,85.4,0,0,0,0,0
94.9146032333374,1,2.5,87.9,0,0,0,0,0
95.9151177406311,1,2.5,90.4,0,0,0,0,0
96.91551876068115,1,2.5,92.9,0,0,0,0,0
97.9169008731842,1,2.5,95.4,0,0,0,0,0
98.91821312904358,1,2.5,97.9,0,0,0,0,0
99.91961741447449,1,2.5,100.4,0,0,0,0,0
100.9209361076355,1,2.5,102.9,0,0,0,0,0
101.92226791381836,1,2.5,105.4,0,0,0,0,0
102.92358350753784,1,2.5,107.9,0,0,0,0,0
103.92481970787048,1,2.5,110.4,0,0,0,0,0
104.92623734474182,1,2.5,112.9,0,0,0,0,0
105.92660808563232,1,2.5,115.4,0,0,0,0,0
106.92798256874084,1,2.5,117.9,0,0,0,0,0
107.92929673194885,1,2.5,120.4,0,0,0,0,0
108.93060851097107,1,2.5,122.9,0,0,0,0,0
109.93197298049927,1,2.5,125.4,0,0,0,0,0
110.9334785938263,1,2.5,127.9,0,0,0,0,0
111.9345486164093,1,2.5,130.4,0,0,0,0,0
113.03657126426697,4,2.5,2.5,0,0,0,0,0
114.03784584999084,4,2.5,5.0,0,0,0,0,0
115.03858590126038,4,2.5,7.5,0,0,0,0,0
116.03990435600281,4,2.5,10.0,0,0,0,0,0
117.04127717018127,4,2.5,12.5,0,0,0,0,0
118.04259657859802,4,2.5,15.0,0,0,0,0,0
119.04392051696777,4,2.5,17.5,0,0,0,0,0
120.04526782035828,4,2.5,20.0,0,0,0,0,0
121.04660677909851,4,2.5,22.5,0,0,0,0,0
122.04697775840759,4,2.5,25.0,0,0,0,0,0
123.04822421073914,4,2.5,27.5,0,0,0,0,0
124.04950785636902,4,2.5,30.0,0,0,0,0,0
125.05055713653564,4,2.5,32.5,0,0,0,0,0
126.05097460746765,4,2.5,35.0,0,0,0,0,0
127.05221891403198,4,2.5,37.5,0,0,0,0,0
128.05352449417114,4,2.5,40.0,0,0,0,0,0
