time,car_road_id,car_speed,car_dist,drone_road_id,drone_speed,drone_target_speed,drone_dist,distance
11.419803619384766,1,0.0,1.0,1,0.2502944767475128,15.0,0.24560910273111924,-0.7543908972688808
12.420417070388794,1,0.0,1.0,1,0.5552216172218323,15.0,0.19220376145628448,-0.8077962385437155
13.422109365463257,1,0.0,1.0,1,0.6948736906051636,15.0,0.6939482089347405,-0.3060517910652595
14.423702239990234,1,0.0,1.0,1,1.3199748992919922,15.0,1.7370217870654725,0.7370217870654725
15.424361228942871,1,0.0,1.0,1,1.9182393550872803,15.0,2.9967281257530383,1.9967281257530383
16.42604112625122,1,0.0,1.0,1,2.8408637046813965,15.0,5.466764496113826,4.466764496113826
17.42783284187317,1,0.0,1.0,1,3.8165576457977295,15.0,8.904654645252672,7.904654645252672
18.42858099937439,1,0.0,1.0,1,4.8109331130981445,15.0,13.356721267484154,12.356721267484154
19.430415391921997,1,0.0,1.0,1,5.816882610321045,15.0,18.797422451991853,17.797422451991853
20.432284593582153,1,0.0,1.0,1,6.80983304977417,15.0,25.873299053231896,24.873299053231896
21.434129238128662,1,0.0,1.0,1,7.797127723693848,15.0,33.3894242966265,32.3894242966265
22.435478448867798,1,0.0,1.0,1,8.61216926574707,15.0,37.52187843993555,36.52187843993555
23.436652660369873,1,0.0,1.0,1,9.119959831237793,15.0,50.129210125361354,49.129210125361354
24.438334703445435,1,0.0,1.0,1,9.347447395324707,15.0,59.54862089796367,58.54862089796367
25.43975329399109,1,0.0,1.0,1,9.332671165466309,15.0,69.05049282763513,68.05049282763513
26.440645933151245,1,0.0,1.0,1,9.114971160888672,15.0,78.40886821930776,77.40886821930776
27.44247841835022,1,0.0,1.0,1,8.673406600952148,15.0,87.45173589546727,86.45173589546727
28.444321870803833,1,0.0,1.0,1,8.00890827178955,15.0,95.9350274378873,94.9350274378873
29.445149898529053,1,0.0,1.0,1,7.106104850769043,0,103.59452811988136,102.59452811988136
30.447007417678833,1,0.0,1.0,1,6.055872440338135,0,110.29975826487474,109.29975826487474
31.44863271713257,1,0.0,1.0,1,4.919375896453857,0,115.88907769988244,114.88907769988244
32.45041561126709,1,0.0,1.0,1,3.7196576595306396,0,120.31119851468283,119.31119851468283
33.451085329055786,1,0.0,1.0,1,2.4085028171539307,0,123.47588560524285,122.47588560524285
34.45274019241333,1,0.0,1.0,1,0.7938074469566345,0,125.17151093359115,124.17151093359115
35.4546844959259,1,0.0,1.0,1,0.34790048003196716,0,125.4526063634421,124.4526063634421
36.45559859275818,1,0.0,1.0,1,1.1171075105667114,0,124.7281386532629,123.7281386532629
37.45655870437622,1,0.0,1.0,1,1.6459676027297974,0,123.35839687023226,122.35839687023226
38.45810008049011,1,0.0,1.0,1,2.103024959564209,0,121.54138295667802,120.54138295667802
39.458900690078735,1,0.0,1.0,1,2.4623043537139893,0,119.29849921862677,118.29849921862677
40.460670471191406,1,0.0,1.0,1,2.8014044761657715,0,116.71159434536932,115.71159434536932
41.46247959136963,1,0.0,1.0,1,3.075991630554199,0,113.79262558426574,112.79262558426574
42.46322560310364,1,0.0,1.0,1,3.3684401512145996,0,110.57984464017969,109.57984464017969
43.464563846588135,1,0.0,1.0,1,3.6210927963256836,0,107.05865770835034,106.05865770835034
44.46623253822327,1,0.0,1.0,1,3.851792812347412,0,103.28814651999146,102.28814651999146
45.46674060821533,1,0.0,1.0,1,4.067421913146973,15.0,99.26393913943383,98.26393913943383
46.46855688095093,1,0.0,1.0,1,4.418231010437012,15.0,94.99578492299489,93.99578492299489
47.470231771469116,1,0.0,1.0,1,5.026922702789307,15.0,90.21623358002046,89.21623358002046
48.47207069396973,1,0.0,1.0,1,5.802874565124512,15.0,84.74679166781344,83.74679166781344
