time,car_road_id,car_speed,car_dist,drone_road_id,drone_speed,drone_target_speed,drone_dist,distance
11.917396783828735,1,0.0,1.0,1,0.14673198759555817,15.0,0.4502328602176636,-0.5497671397823364
12.918608903884888,1,0.0,1.0,1,0.7406608462333679,15.0,0.29676931119339794,-0.703230688806602
13.92040753364563,1,0.0,1.0,1,0.4854898750782013,15.0,0.35907310021629374,-0.6409268997837063
14.921303749084473,1,0.0,1.0,1,1.0109838247299194,15.0,0.9278065306315959,-0.0721934693684041
15.922529935836792,1,0.0,1.0,1,1.7567487955093384,15.0,2.1509861034392057,1.1509861034392057
16.924392461776733,1,0.0,1.0,1,2.661407232284546,15.0,4.232293485992983,3.232293485992983
17.92606258392334,1,0.0,1.0,1,3.6248209476470947,15.0,7.283973290013007,6.283973290013007
18.927615642547607,1,0.0,1.0,1,4.624818801879883,15.0,11.321042527511777,10.321042527511777
19.928351879119873,1,0.0,1.0,1,5.624188423156738,15.0,16.38901144639871,15.389011446398712
20.930253982543945,1,0.0,1.0,1,6.6229352951049805,15.0,22.444786529646137,21.444786529646137
21.93217945098877,1,0.0,1.0,1,7.619035243988037,15.0,30.62613052838035,29.62613052838035
22.9340603351593,1,0.0,1.0,1,8.480935096740723,15.0,38.77057671994438,37.77057671994438
23.93579649925232,1,0.0,1.0,1,9.063618659973145,15.0,47.626204322277566,46.626204322277566
24.93756628036499,1,0.0,1.0,1,9.35649299621582,15.0,56.979905402256605,55.979905402256605
25.93830943107605,1,0.0,1.0,1,9.404447555541992,15.0,66.47131816700828,65.47131816700828
26.940086126327515,1,0.0,1.0,1,9.230786323547363,15.0,75.9147265248988,74.9147265248988
27.941811323165894,1,0.0,1.0,1,8.839509963989258,15.0,85.06667434951908,84.06667434951908
28.943626403808594,1,0.0,1.0,1,8.235919952392578,7.265009662390753,93.73499033760925,92.73499033760925
30.44604229927063,1,0.0,1.0,1,7.387144088745117,-0.6106693746503851,101.61066937465039,100.61066937465039
31.44756507873535,1,0.0,1.0,1,4.868815898895264,-9.747033453784596,110.7470334537846,109.7470334537846
32.44908022880554,1,0.0,1.0,1,4.42201042175293,-14.533345162388855,115.53334516238885,114.53334516238885
33.45029830932617,1,0.0,1.0,1,3.571472644805908,-18.62503266292447,119.62503266292447,118.62503266292447
34.45147466659546,1,0.0,1.0,1,2.533346652984619,-21.77932871088653,122.77932871088653,121.77932871088653
35.45216751098633,1,0.0,1.0,1,1.1627044677734375,-23.77292803094187,124.77292803094187,123.77292803094187
36.45335936546326,1,0.0,1.0,1,0.08361809700727463,-24.39029846898599,125.39029846898599,124.39029846898599
37.454171895980835,1,0.0,1.0,1,1.1220413446426392,-23.87162339764612,124.87162339764612,123.87162339764612
38.4556827545166,1,0.0,1.0,1,1.980093240737915,-22.435638234388392,123.43563823438839,122.43563823438839
39.45733833312988,1,0.0,1.0,1,2.5851752758026123,-20.191488968060355,121.19148896806036,120.19148896806036
40.45821785926819,1,0.0,1.0,1,2.3757212162017822,-17.720746163739832,118.72074616373983,117.72074616373983
41.4598286151886,1,0.0,1.0,1,1.4010075330734253,-15.80135325911074,116.80135325911074,115.80135325911074
42.4612238407135,1,0.0,1.0,1,0.3397131562232971,-14.986172493546903,115.9861724935469,114.9861724935469
